EVENT_ID,CZ_NAME_STR,BEGIN_LOCATION,BEGIN_DATE,BEGIN_TIME,EVENT_TYPE,MAGNITUDE,TOR_F_SCALE,DEATHS_DIRECT,INJURIES_DIRECT,DAMAGE_PROPERTY_NUM,DAMAGE_CROPS_NUM,STATE_ABBR,CZ_TIMEZONE,MAGNITUDE_TYPE,EPISODE_ID,CZ_TYPE,CZ_FIPS,WFO,INJURIES_INDIRECT,DEATHS_INDIRECT,SOURCE,FLOOD_CAUSE,TOR_LENGTH,TOR_WIDTH,BEGIN_RANGE,BEGIN_AZIMUTH,END_RANGE,END_AZIMUTH,END_LOCATION,END_DATE,END_TIME,BEGIN_LAT,BEGIN_LON,END_LAT,END_LON,EVENT_NARRATIVE,EPISODE_NARRATIVE,ABSOLUTE_ROWNUMBER
855816,WABASHA CO.,LAKE CITY,09/24/2019,1858,Tornado, ,EF0,0,0,250000,0,MN,CST-6, ,142537,C,157,ARX,0,0,NWS Storm Survey, ,1.09,35,1,SW,1,ENE,LAKE CITY,09/24/2019,1901,44.443,-92.2769,44.4534,-92.2604,"An EF0 tornado moved through Lake City. Along the path of the tornado, numerous trees were downed with some landing on houses and mobile homes. The roof of a building was blown off heavily damaging a bank. Some boats that were dry docked at a marina were blown over.","A couple rounds of severe storms rolled across southeast Minnesota during the evening of September 24th. These storms produced a tornado that moved through Lake City (Wabasha County). Trees and building roofs were damaged along with dry docked boats at the marina. Wind gusts were estimated to be in the 70 to 80 mph range in Zumbro Falls (Wabasha County). Trees were blown down in and near Rochester (Olmsted County), in Lewiston (Winona County) and in Winona (Winona County) where the roof of a restaurant was also damaged. Damage from the storms caused numerous power outages with 1,200 losing power in Winona, 1,400 across western Wabasha County, between 800 and 900 in Rochester and around 300 across Dodge County. A local disaster declaration was made in Lake City.",227
883645,DAKOTA CO.,ROSEMOUNT,05/26/2020,1815,Tornado, ,EF0,0,0,0,0,MN,CST-6, ,146941,C,37,MPX,0,0,Emergency Manager, ,0.26,25,1,NE,2,NE,ROSEMOUNT,05/26/2020,1816,44.7455,-93.1139,44.7486,-93.1108,"A local emergency manager Meteorologist observed a brief touchdown northeast of Rosemount. Damage was confined to a few trees blown down as the EF0 tornado moved northeast and dissipated in an open field.","The afternoon of Tuesday, May 26th, a surface low was noted in southwest Iowa with a broad area of southeast flow along a surface boundary northward across southern Minnesota. Scattered thunderstorms started to develop in the warm sector by the mid afternoon across western Wisconsin and Iowa. These storms moved northward into an area of MLCAPEs of 1500-2000 J/kg with bulk shear values of around 30 knots. Radar indicated that numerous storms were rotating along the boundary as they moved northward. Most of the storms produced funnel clouds, but two storms caused an EF0 tornado east of Albert Lea, and another in the southeast Twin Cities suburbs of Rosemount. A line of storms that moved northward across southeast Minnesota produced wind damage in Kenyon.",228
883647,FREEBORN CO.,OAKLAND,05/26/2020,1825,Tornado, ,EF0,0,0,0,0,MN,CST-6, ,146941,C,47,MPX,0,0,Storm Chaser, ,0.55,50,2,SSE,2,SE,OAKLAND,05/26/2020,1828,43.6501,-93.0624,43.6571,-93.057,"A storm spotter video taped a tornado as it began moving north-northeast through an open field. The debris cloud was visible, and then shortly thereafter, a few trees were knocked down.","The afternoon of Tuesday, May 26th, a surface low was noted in southwest Iowa with a broad area of southeast flow along a surface boundary northward across southern Minnesota. Scattered thunderstorms started to develop in the warm sector by the mid afternoon across western Wisconsin and Iowa. These storms moved northward into an area of MLCAPEs of 1500-2000 J/kg with bulk shear values of around 30 knots. Radar indicated that numerous storms were rotating along the boundary as they moved northward. Most of the storms produced funnel clouds, but two storms caused an EF0 tornado east of Albert Lea, and another in the southeast Twin Cities suburbs of Rosemount. A line of storms that moved northward across southeast Minnesota produced wind damage in Kenyon.",229
888075,MARSHALL CO.,MIDDLE RIVER,06/08/2020,1817,Tornado, ,EF1,0,0,6000,0,MN,CST-6, ,147612,C,89,FGF,0,0,NWS Storm Survey, ,9,300,3,S,7,E,MIDDLE RIVER,06/08/2020,1832,48.38,-96.16,48.43,-96.0173,"This tornado was viewed and recorded by at least two chase teams as it tracked intermittently for about 9 miles. The tornado snapped numerous trees in groves along its path, spreading debris up to 300 yards wide across one roadway. Peak winds were estimated at 100 mph.","For this event, the 500mb pattern featured ridging over eastern Minnesota and Wisconsin, with south-southwest flow over eastern North Dakota and the northwest quarter of Minnesota. At the surface, by the early afternoon of June 8th, a cold front had set up along a line from Cavalier to Oakes, North Dakota, with the Red River Valley into adjacent areas of the northwest quarter of Minnesota in the warm sector. In this warm sector, temperatures ranged in the 80s with dew points around 70. By the mid afternoon, thunderstorms initially formed along the boundary over northeast North Dakota and tracked into the far northwest corner of Minnesota. By late afternoon, additional storms formed around Cooperstown, North Dakota, and also tracked northeast into the far northwest corner of Minnesota. Kittson County, Minnesota, received several rounds of heavy rainfall. By mid evening, most storms tracked between Thief River Falls and Lake of the Woods. Finally, more storms formed and tracked across portions of west central Minnesota during the early morning hours of June 9th.",230
888084,LAKE OF THE WOODS CO.,FAUNCE,06/08/2020,1945,Tornado, ,EF1,0,0,10000,0,MN,CST-6, ,147612,C,77,FGF,0,0,NWS Storm Survey, ,1.2,100,15,W,13,W,FAUNCE,06/08/2020,1950,48.58,-95.27,48.6,-95.24,"This tornado tracked for about 1.2 miles, uprooting trees along the Faunce-Butterfield Road, roughly four miles west-southwest of the Norris Camp DNR station. Peak winds were estimated at 107 mph.","For this event, the 500mb pattern featured ridging over eastern Minnesota and Wisconsin, with south-southwest flow over eastern North Dakota and the northwest quarter of Minnesota. At the surface, by the early afternoon of June 8th, a cold front had set up along a line from Cavalier to Oakes, North Dakota, with the Red River Valley into adjacent areas of the northwest quarter of Minnesota in the warm sector. In this warm sector, temperatures ranged in the 80s with dew points around 70. By the mid afternoon, thunderstorms initially formed along the boundary over northeast North Dakota and tracked into the far northwest corner of Minnesota. By late afternoon, additional storms formed around Cooperstown, North Dakota, and also tracked northeast into the far northwest corner of Minnesota. Kittson County, Minnesota, received several rounds of heavy rainfall. By mid evening, most storms tracked between Thief River Falls and Lake of the Woods. Finally, more storms formed and tracked across portions of west central Minnesota during the early morning hours of June 9th.",231
885621,RENVILLE CO.,DANUBE,06/09/2020,1635,Tornado, ,EF0,0,0,0,0,MN,CST-6, ,147264,C,129,MPX,0,0,Public, ,0.33,25,7,N,7,N,DANUBE,06/09/2020,1638,44.8795,-95.1011,44.8841,-95.0991,"There was a brief tornado touchdown in an open field north of Danube. The tornado was caught on video and pictures as it kicked up dust from the farm field, but toward the end, it did hit a few trees and break some large branches.","During the afternoon of Tuesday, June 9th, a broken line of thunderstorms developed from Redwood Falls, northeast to Willmar, and Little Falls. These storms developed along a sharp boundary where winds shifted from northwest to southeast in a small area.||Although instability wasn't strong, there was enough wind shear in the lower layer of the atmosphere to cause the storms to rotate. Once these storms had adequate rotation, a few developed funnel clouds and one storm dropped a tornado north of Danube in an open field. No damage was reported but it was captured on video for a few minutes which lifted dust from the farm field.",232
897913,ROSEAU CO.,GREENBUSH ARPT,06/17/2020,1633,Tornado, ,EF1,0,0,5000,0,MN,CST-6, ,147641,C,135,FGF,0,0,NWS Storm Survey, ,2.03,300,3,SW,3,SW,GREENBUSH,06/17/2020,1637,48.65,-96.26,48.6693,-96.2265,"A tornado tracked intermittently for about 2 miles. Several trees were snapped and numerous branches were broken down in shelterbelts and groves. Video and eyewitness reports described the tornado as being cut off by rear flank winds and rain as it tracked toward Greenbush. Peak winds were estimated at 95 mph.","The severe weather outbreak on Wednesday, June 17th, had a similar set up to the ones from June 7th and 8th. By the mid afternoon of June 17th, a stationary boundary was located over the central Dakotas, with eastern North Dakota and the adjacent area of the northwest quarter of Minnesota in the warm sector. Temperatures in the warm sector peaked in the upper 80s to middle 90s, with dew points in the 60s to around 70 degrees. The 500mb pattern featured ridging over the Great Lakes, with southwest flow over eastern North Dakota and northwest Minnesota. A lone thunderstorm initially formed over western Marshall County (Minnesota), and tracked northeast, passing west of Roseau. By that time, additional storms had formed between Jamestown and Grand Forks. This line of storms then tracked to the northeast, passing through the central and northern Red River Valley and Lake of the Woods region.",233
897921,MARSHALL CO.,LUNA,06/17/2020,1942,Tornado, ,EF0,0,0,0,0,MN,CST-6, ,147641,C,89,FGF,0,0,NWS Storm Survey, ,0.92,75,2,SE,4,NE,WARREN,06/17/2020,1944,48.23,-96.72,48.2409,-96.7086,"A tornado touched down and tracked for less than a mile, snapping trees in a shelterbelt and at a homestead. Peak winds were estimated at 85 mph.","The severe weather outbreak on Wednesday, June 17th, had a similar set up to the ones from June 7th and 8th. By the mid afternoon of June 17th, a stationary boundary was located over the central Dakotas, with eastern North Dakota and the adjacent area of the northwest quarter of Minnesota in the warm sector. Temperatures in the warm sector peaked in the upper 80s to middle 90s, with dew points in the 60s to around 70 degrees. The 500mb pattern featured ridging over the Great Lakes, with southwest flow over eastern North Dakota and northwest Minnesota. A lone thunderstorm initially formed over western Marshall County (Minnesota), and tracked northeast, passing west of Roseau. By that time, additional storms had formed between Jamestown and Grand Forks. This line of storms then tracked to the northeast, passing through the central and northern Red River Valley and Lake of the Woods region.",234
897924,MARSHALL CO.,FLORIAN,06/17/2020,1949,Tornado, ,EF1,0,0,5000,0,MN,CST-6, ,147641,C,89,FGF,0,0,NWS Storm Survey, ,3.8,400,4,SSW,1,SE,FLORIAN,06/17/2020,1956,48.39,-96.65,48.4398,-96.6146,"This tornado snarled and snapped trees in multiple shelterbelts along its path. Peak winds were estimated at 105 mph.","The severe weather outbreak on Wednesday, June 17th, had a similar set up to the ones from June 7th and 8th. By the mid afternoon of June 17th, a stationary boundary was located over the central Dakotas, with eastern North Dakota and the adjacent area of the northwest quarter of Minnesota in the warm sector. Temperatures in the warm sector peaked in the upper 80s to middle 90s, with dew points in the 60s to around 70 degrees. The 500mb pattern featured ridging over the Great Lakes, with southwest flow over eastern North Dakota and northwest Minnesota. A lone thunderstorm initially formed over western Marshall County (Minnesota), and tracked northeast, passing west of Roseau. By that time, additional storms had formed between Jamestown and Grand Forks. This line of storms then tracked to the northeast, passing through the central and northern Red River Valley and Lake of the Woods region.",235
897930,ROSEAU CO.,PINECREEK ARPT,06/17/2020,2010,Tornado, ,EF1,0,0,150000,5000,MN,CST-6, ,147641,C,135,FGF,0,0,NWS Storm Survey, ,1.09,200,1,SSW,2,WNW,PINECREEK,06/17/2020,2012,48.98,-95.99,48.9922,-95.9748,"A tornado was observed as it developed off the north end of a downburst corridor moving across Dieter and Ross townships. The tornado tracked through a farmstead, where it demolished a pole shed and spread debris for nearly a mile to the north. Numerous trees were also snapped. Peak winds were estimated at 105 mph.","The severe weather outbreak on Wednesday, June 17th, had a similar set up to the ones from June 7th and 8th. By the mid afternoon of June 17th, a stationary boundary was located over the central Dakotas, with eastern North Dakota and the adjacent area of the northwest quarter of Minnesota in the warm sector. Temperatures in the warm sector peaked in the upper 80s to middle 90s, with dew points in the 60s to around 70 degrees. The 500mb pattern featured ridging over the Great Lakes, with southwest flow over eastern North Dakota and northwest Minnesota. A lone thunderstorm initially formed over western Marshall County (Minnesota), and tracked northeast, passing west of Roseau. By that time, additional storms had formed between Jamestown and Grand Forks. This line of storms then tracked to the northeast, passing through the central and northern Red River Valley and Lake of the Woods region.",236
